(known,year)	1194
(known,years)	1642
(known,york)	782
(life,age)	742
(life,american)	1289
(life,april)	785
(life,area)	371
(life,both)	1147
(life,century)	919
(life,city)	915
(life,county)	291
(life,december)	699
(life,early)	2147
(life,film)	1339
(life,first)	2706
(life,high)	800
(life,history)	1255
(life,including)	997
(life,january)	797
(life,john)	1542
(life,july)	721
(life,june)	758
(life,known)	1312
(life,life)	6676
(life,made)	1195
(life,march)	854
(life,national)	773
(life,news)	953
(life,north)	438
(life,november)	691
(life,october)	803
(life,org)	886
(life,part)	1108
(life,people)	1418
(life,population)	255
(life,press)	1266
(life,school)	917
(life,september)	792
(life,south)	413
(life,state)	755
(life,states)	660
(life,three)	1104
(life,through)	1267
(life,time)	2437
(life,town)	366
(life,two)	2050
(life,united)	614
(life,university)	1525
(life,war)	978
(life,world)	1820
(life,year)	1179
(life,years)	1966
(life,york)	1369
(made,age)	3380
(made,american)	1037
(made,april)	912
(made,area)	753
(made,both)	1514
(made,century)	1212
(made,city)	1104
(made,county)	345
(made,december)	758
(made,early)	1297
(made,film)	1533
(made,first)	4038
(made,high)	1228
(made,history)	1161
(made,including)	1258
(made,january)	827
(made,john)	1033
(made,july)	834
(made,june)	803
(made,known)	1649
(made,life)	1195
(made,made)	4318
(made,march)	916
(made,national)	849
(made,news)	856
(made,north)	711
(made,november)	756
(made,october)	834
(made,org)	709
(made,part)	1400
(made,people)	1306
(made,population)	1573
(made,press)	650
(made,school)	522
(made,september)	765
(made,south)	776
(made,state)	1078
(made,states)	874
(made,three)	1461
(made,through)	1438
(made,time)	2814
(made,town)	534
(made,two)	2883
(made,united)	920
(made,university)	751
(made,war)	1304
(made,world)	1583
(made,year)	1450
(made,years)	3135
(made,york)	854
(march,age)	320
(march,american)	1386
(march,april)	2772
(march,area)	534
(march,both)	749
(march,century)	524
(march,city)	1321
(march,county)	667
(march,december)	1824
(march,early)	803
(march,film)	728
(march,first)	2517
(march,high)	698
(march,history)	1158
(march,including)	772
(march,january)	2108
(march,john)	1263
(march,july)	1677
(march,june)	1827
(march,known)	795
(march,life)	854
(march,made)	916
(march,march)	8506
(march,national)	1169
(march,news)	2370
(march,north)	675
(march,november)	1521
(march,october)	1678
(march,org)	1737
(march,part)	881
(march,people)	1156
(march,population)	402
(march,press)	842
(march,school)	557
(march,september)	1672
(march,south)	741
(march,state)	1129
(march,states)	1014
(march,three)	958
(march,through)	780
(march,time)	1662
(march,town)	537
(march,two)	1757
(march,united)	1286
(march,university)	1139
(march,war)	1273
(march,world)	1571
(march,year)	1344
(march,years)	1024
(march,york)	1202
(national,age)	444
(national,american)	1970
(national,april)	1203
(national,area)	1280
(national,both)	1033
(national,century)	674
(national,city)	1984
(national,county)	1691
(national,december)	1028
(national,early)	755
(national,film)	800
(national,first)	2675
(national,high)	969
(national,history)	1812
(national,including)	1165
(national,january)	1121
(national,john)	1148
(national,july)	995
(national,june)	1095
(national,known)	1065
(national,life)	773
(national,made)	849
(national,march)	1169
(national,national)	12586
(national,news)	1443
(national,north)	1061
(national,november)	980
(national,october)	1047
(national,org)	1589
(national,part)	1457
(national,people)	1694
(national,population)	687
(national,press)	1049
(national,school)	1247
(national,september)	1102
(national,south)	1300
(national,state)	2198
(national,states)	2262
(national,three)	1049
(national,through)	988
(national,time)	1417
(national,town)	633
(national,two)	1806
(national,united)	2571
(national,university)	2376
(national,war)	1486
(national,world)	2243
(national,year)	1518
(national,years)	1276
(national,york)	1096
(news,age)	290
(news,american)	915
(news,april)	2527
(news,area)	399
(news,both)	755
(news,century)	260
(news,city)	1398
(news,county)	526
(news,december)	2098
(news,early)	560
(news,film)	907
(news,first)	2212
(news,high)	680
(news,history)	883
(news,including)	795
(news,january)	2269
(news,john)	869
(news,july)	2235
(news,june)	2252
(news,known)	612
(news,life)	953
(news,made)	856
(news,march)	2370
(news,national)	1443
(news,news)	11918
(news,north)	739
(news,november)	2018
(news,october)	2240
(news,org)	2016
(news,part)	774
(news,people)	1084
(news,population)	201
(news,press)	1183
(news,school)	661
(news,september)	2242
(news,south)	765
(news,state)	924
(news,states)	681
(news,three)	817
(news,through)	618
(news,time)	1590
(news,town)	357
(news,two)	1528
(news,united)	1083
(news,university)	1143
(news,war)	748
(news,world)	2784
(news,year)	1208
(news,years)	1217
(news,york)	1141
(north,age)	344
(north,american)	1868
(north,april)	637
(north,area)	2119
(north,both)	785
(north,century)	901
(north,city)	2769
(north,county)	3153
(north,december)	581
(north,early)	725
(north,film)	341
(north,first)	1845
(north,high)	881
(north,history)	1338
(north,including)	861
(north,january)	685
(north,john)	928
(north,july)	592
(north,june)	631
(north,known)	1118
(north,life)	438
(north,made)	711
(north,march)	675
(north,national)	1061
(north,news)	739
(north,north)	9178
(north,november)	562
(north,october)	578
(north,org)	736
(north,part)	1498
(north,people)	1085
(north,population)	747
(north,press)	666
(north,school)	870
(north,september)	633
(north,south)	5685
(north,state)	1957
(north,states)	1454
(north,three)	965
(north,through)	1334
(north,time)	1047
(north,town)	1891
(north,two)	1769
(north,united)	1468
(north,university)	1455
(north,war)	1098
(north,world)	1088
(north,year)	783
(north,years)	824
(north,york)	902
(november,age)	277
(november,american)	1144
(november,april)	1532
(november,area)	399
(november,both)	678
(november,century)	309
(november,city)	1204
(november,county)	566
(november,december)	2057
(november,early)	669
(november,film)	656
(november,first)	2283
(november,high)	580
(november,history)	926
(november,including)	614
(november,january)	1663
(november,john)	999
(november,july)	1330
(november,june)	1392
(november,known)	672
(november,life)	691
(november,made)	756
(november,march)	1521
(november,national)	980
(november,news)	2018
(november,north)	562
(november,november)	7208
(november,october)	2371
(november,org)	1439
(november,part)	714
(november,people)	900
(november,population)	248
(november,press)	878
(november,school)	617
(november,september)	1580
