(life,org)	415
(life,part)	563
(life,people)	727
(life,population)	146
(life,press)	558
(life,school)	425
(life,september)	382
(life,south)	203
(life,state)	362
(life,states)	232
(life,three)	528
(life,through)	632
(life,time)	1248
(life,town)	198
(life,two)	999
(life,united)	236
(life,university)	679
(life,war)	437
(life,world)	908
(life,year)	606
(life,years)	1015
(life,york)	679
(made,age)	1700
(made,american)	494
(made,april)	455
(made,area)	405
(made,both)	808
(made,century)	613
(made,city)	545
(made,county)	171
(made,december)	353
(made,early)	669
(made,film)	852
(made,first)	2062
(made,high)	620
(made,history)	548
(made,including)	649
(made,january)	405
(made,john)	477
(made,july)	415
(made,june)	397
(made,known)	871
(made,life)	601
(made,made)	2386
(made,march)	431
(made,national)	432
(made,news)	391
(made,north)	347
(made,november)	361
(made,october)	398
(made,org)	297
(made,part)	742
(made,people)	646
(made,population)	212
(made,press)	301
(made,school)	254
(made,september)	373
(made,south)	390
(made,state)	512
(made,states)	354
(made,three)	718
(made,through)	750
(made,time)	1428
(made,town)	278
(made,two)	1419
(made,united)	372
(made,university)	310
(made,war)	636
(made,world)	755
(made,year)	751
(made,years)	2272
(made,york)	394
(march,age)	149
(march,american)	724
(march,april)	1506
(march,area)	243
(march,both)	365
(march,century)	251
(march,city)	635
(march,county)	321
(march,december)	943
(march,early)	389
(march,film)	335
(march,first)	1266
(march,high)	316
(march,history)	589
(march,including)	361
(march,january)	1130
(march,john)	635
(march,july)	884
(march,june)	920
(march,known)	383
(march,life)	425
(march,made)	431
(march,march)	4632
(march,national)	601
(march,news)	1258
(march,north)	330
(march,november)	780
(march,october)	850
(march,org)	1004
(march,part)	425
(march,people)	550
(march,population)	205
(march,press)	419
(march,school)	229
(march,september)	917
(march,south)	356
(march,state)	576
(march,states)	357
(march,three)	453
(march,through)	381
(march,time)	783
(march,town)	278
(march,two)	804
(march,united)	538
(march,university)	526
(march,war)	616
(march,world)	750
(march,year)	669
(march,years)	465
(march,york)	626
(national,age)	193
(national,american)	1024
(national,april)	644
(national,area)	699
(national,both)	568
(national,century)	318
(national,city)	977
(national,county)	827
(national,december)	513
(national,early)	367
(national,film)	456
(national,first)	1371
(national,high)	473
(national,history)	932
(national,including)	616
(national,january)	567
(national,john)	565
(national,july)	503
(national,june)	585
(national,known)	539
(national,life)	371
(national,made)	432
(national,march)	601
(national,national)	6832
(national,news)	746
(national,north)	509
(national,november)	507
(national,october)	516
(national,org)	770
(national,part)	838
(national,people)	833
(national,population)	327
(national,press)	454
(national,school)	603
(national,september)	555
(national,south)	638
(national,state)	1164
(national,states)	937
(national,three)	500
(national,through)	493
(national,time)	658
(national,town)	336
(national,two)	851
(national,united)	1063
(national,university)	1245
(national,war)	688
(national,world)	1067
(national,year)	783
(national,years)	598
(national,york)	500
(news,age)	141
(news,american)	435
(news,april)	1275
(news,area)	175
(news,both)	352
(news,century)	111
(news,city)	722
(news,county)	239
(news,december)	1049
(news,early)	216
(news,film)	443
(news,first)	999
(news,high)	287
(news,history)	418
(news,including)	373
(news,january)	1187
(news,john)	399
(news,july)	1138
(news,june)	1190
(news,known)	256
(news,life)	458
(news,made)	391
(news,march)	1258
(news,national)	746
(news,news)	6700
(news,north)	351
(news,november)	1037
(news,october)	1147
(news,org)	1106
(news,part)	353
(news,people)	517
(news,population)	94
(news,press)	635
(news,school)	302
