(january,june)	3074
(january,known)	1542
(january,life)	1611
(january,made)	1714
(january,march)	4114
(january,national)	2243
(january,news)	4173
(january,north)	1385
(january,november)	3237
(january,october)	3131
(january,org)	2820
(january,part)	1644
(january,people)	2032
(january,population)	849
(january,press)	1487
(january,school)	1201
(january,september)	3231
(january,south)	1361
(january,state)	2242
(january,states)	2293
(january,three)	1576
(january,through)	1395
(january,time)	3166
(january,town)	820
(january,two)	3053
(january,united)	2732
(january,university)	2078
(january,war)	2109
(january,world)	2708
(january,year)	2804
(january,years)	2182
(january,york)	2078
(john,age)	997
(john,american)	5223
(john,april)	2046
(john,area)	981
(john,both)	1799
(john,century)	2480
(john,city)	2465
(john,county)	1824
(john,december)	2010
(john,early)	2359
(john,film)	2705
(john,first)	6357
(john,high)	1361
(john,history)	4057
(john,including)	1991
(john,january)	2281
(john,john)	26638
(john,july)	2082
(john,june)	2235
(john,known)	2311
(john,life)	3033
(john,made)	2173
(john,march)	2507
(john,national)	2343
(john,news)	1910
(john,north)	1926
(john,november)	1962
(john,october)	2096
(john,org)	2074
(john,part)	2009
(john,people)	2649
(john,population)	469
(john,press)	4151
(john,school)	1979
(john,september)	1897
(john,south)	1762
(john,state)	2528
(john,states)	2966
(john,three)	2355
(john,through)	1716
(john,time)	3775
(john,town)	1325
(john,two)	3875
(john,united)	3523
(john,university)	4690
(john,war)	3020
(john,world)	2996
(john,year)	2361
(john,years)	2774
(john,york)	3638
(july,age)	638
(july,american)	2455
(july,april)	3433
(july,area)	999
(july,both)	1410
(july,century)	759
(july,city)	2432
(july,county)	1104
(july,december)	2874
(july,early)	1383
(july,film)	1719
(july,first)	4950
(july,high)	1430
(july,history)	2045
(july,including)	1474
(july,january)	3001
(july,john)	2082
(july,july)	12940
(july,june)	4598
(july,known)	1467
(july,life)	1550
(july,made)	1676
(july,march)	3388
(july,national)	2012
(july,news)	4191
(july,north)	1263
(july,november)	2734
(july,october)	3096
(july,org)	2884
(july,part)	1592
(july,people)	2028
(july,population)	856
(july,press)	1650
(july,school)	1189
(july,september)	3794
(july,south)	1303
(july,state)	1940
(july,states)	2004
(july,three)	1706
(july,through)	1388
(july,time)	3106
(july,town)	935
(july,two)	3152
(july,united)	2534
(july,university)	1816
(july,war)	2206
(july,world)	2898
(july,year)	2486
(july,years)	1951
(july,york)	2351
(june,age)	635
(june,american)	2711
(june,april)	3788
(june,area)	966
(june,both)	1372
(june,century)	837
(june,city)	2384
(june,county)	1033
(june,december)	2945
(june,early)	1372
(june,film)	1362
(june,first)	4835
(june,high)	1246
(june,history)	2004
(june,including)	1504
(june,january)	3074
(june,john)	2235
(june,july)	4598
(june,june)	12094
(june,known)	1430
(june,life)	1548
(june,made)	1627
(june,march)	3572
(june,national)	2125
(june,news)	4133
(june,north)	1290
(june,november)	2790
(june,october)	3117
(june,org)	2829
(june,part)	1534
(june,people)	2013
(june,population)	665
(june,press)	1605
(june,school)	1353
(june,september)	3410
(june,south)	1335
(june,state)	1939
(june,states)	1910
(june,three)	1702
(june,through)	1532
(june,time)	3107
(june,town)	876
(june,two)	3197
(june,united)	2400
(june,university)	1887
(june,war)	2316
(june,world)	3018
(june,year)	2389
(june,years)	2027
(june,york)	2072
(known,age)	1195
(known,american)	2743
(known,april)	1726
(known,area)	2680
(known,both)	3012
(known,century)	3355
(known,city)	3545
(known,county)	1163
(known,december)	1430
(known,early)	3453
(known,film)	1478
(known,first)	7399
(known,high)	2604
(known,history)	3714
(known,including)	2828
(known,january)	1542
(known,john)	2311
(known,july)	1467
(known,june)	1430
(known,known)	7386
(known,life)	2622
(known,made)	3132
(known,march)	1670
(known,national)	2137
(known,news)	1304
(known,north)	2226
(known,november)	1351
(known,october)	1421
(known,org)	2130
(known,part)	2928
(known,people)	2764
(known,population)	985
(known,press)	1562
(known,school)	1810
